,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-10T10:52:19Z,1114,533797,14568,17,11,120,,498.0,-0.19076005961251863,8.0,-0.26666666666666666
2,2023-05-10T10:52:19Z,1114,534202,14575,17,12,121,,405.0,-0.3293591654247392,7.0,-0.4
3,2023-05-10T10:52:19Z,1114,534611,14581,17,13,122,,409.0,-0.323397913561848,6.0,-0.5333333333333333
4,2023-05-10T10:52:19Z,1114,535152,14591,17,14,123,,541.0,-0.12667660208643816,10.0,0.0
5,2023-05-10T10:52:19Z,1114,535679,14596,17,15,124,,527.0,-0.14754098360655737,5.0,-0.6666666666666666
6,2023-05-10T10:52:19Z,1114,536231,14600,17,16,125,,552.0,-0.11028315946348734,4.0,-0.8
7,2023-05-10T10:52:19Z,1114,536579,14609,17,17,126,,348.0,-0.4143070044709389,9.0,-0.13333333333333333
8,2023-05-10T10:52:19Z,1114,537205,14623,17,18,127,tOUcU1BFQCM,626.0,0.0,14.0,0.5333333333333333
9,2023-05-10T10:52:19Z,1114,537871,14633,17,19,128,tOUcU1BFQCM,666.0,0.05961251862891207,10.0,0.0
10,2023-05-10T10:52:19Z,1114,538715,14643,17,20,129,tOUcU1BFQCM,844.0,0.32488822652757077,10.0,0.0
11,2023-05-10T10:52:19Z,1114,539719,14659,17,21,130,tOUcU1BFQCM,1004.0,0.563338301043219,16.0,0.8
12,2023-05-10T10:52:19Z,1114,541082,14680,17,22,131,tOUcU1BFQCM,1363.0,1.098360655737705,21.0,1.4666666666666666
13,2023-05-10T10:52:19Z,1114,542600,14701,17,23,132,tOUcU1BFQCM,1518.0,1.3293591654247392,21.0,1.4666666666666666
14,2023-05-10T10:52:19Z,1114,544138,14721,17,0,133,tOUcU1BFQCM,1538.0,1.3591654247391953,20.0,1.3333333333333333
15,2023-05-10T10:52:19Z,1114,546089,14734,17,1,134,tOUcU1BFQCM,1951.0,1.9746646795827123,13.0,0.4
