,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-09T08:25:09Z,483,135970,1376,22,11,0.20555555555555555,,102.0,-1.5178571428571428,0.0,-1.0
2,2023-05-09T08:25:09Z,483,136106,1378,22,12,0.20694444444444443,,136.0,-0.30357142857142855,2.0,1.0
3,2023-05-09T08:25:09Z,483,136261,1381,22,13,0.20833333333333334,,155.0,0.375,3.0,2.0
4,2023-05-09T08:25:09Z,483,136428,1383,22,15,0.20972222222222223,,167.0,0.8035714285714286,2.0,1.0
5,2023-05-09T08:25:09Z,483,136603,1384,22,16,0.2111111111111111,,175.0,1.0892857142857142,1.0,0.0
6,2023-05-09T08:25:09Z,483,136736,1385,22,17,0.2125,,133.0,-0.4107142857142857,1.0,0.0
7,2023-05-09T08:25:09Z,483,136931,1391,22,18,0.21388888888888888,8x1MouUGgOA,195.0,1.8035714285714286,6.0,5.0
8,2023-05-09T08:25:09Z,483,137073,1393,22,19,0.2152777777777778,8x1MouUGgOA,142.0,-0.08928571428571429,2.0,1.0
9,2023-05-09T08:25:09Z,483,137209,1394,22,20,0.21666666666666667,8x1MouUGgOA,136.0,-0.30357142857142855,1.0,0.0
10,2023-05-09T08:25:09Z,483,137376,1396,22,21,0.21805555555555556,8x1MouUGgOA,167.0,0.8035714285714286,2.0,1.0
11,2023-05-09T08:25:09Z,483,137515,1397,22,22,0.21944444444444444,8x1MouUGgOA,139.0,-0.19642857142857142,1.0,0.0
12,2023-05-09T08:25:09Z,483,137665,1397,22,23,0.22083333333333333,8x1MouUGgOA,150.0,0.19642857142857142,0.0,-1.0
13,2023-05-09T08:25:09Z,483,137797,1398,22,0,0.2222222222222222,8x1MouUGgOA,132.0,-0.44642857142857145,1.0,0.0
14,2023-05-09T08:25:09Z,483,137944,1398,22,1,0.22361111111111112,8x1MouUGgOA,147.0,0.08928571428571429,0.0,-1.0
