,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-14T10:42:35Z,620,10434,201,17,11,0.03333333333333333,,392.0,0.5620915032679739,7.0,1.3333333333333333
2,2023-05-14T10:42:35Z,620,10831,206,17,12,0.034722222222222224,,397.0,0.6274509803921569,5.0,0.6666666666666666
3,2023-05-14T10:42:35Z,620,11304,213,17,13,0.03611111111111111,,473.0,1.6209150326797386,7.0,1.3333333333333333
4,2023-05-14T10:42:35Z,620,11819,216,17,14,0.0375,,515.0,2.1699346405228757,3.0,0.0
5,2023-05-14T10:42:35Z,620,12233,221,17,15,0.03888888888888889,,414.0,0.8496732026143791,5.0,0.6666666666666666
6,2023-05-14T10:42:35Z,620,12611,223,17,16,0.04027777777777778,,378.0,0.3790849673202614,2.0,-0.3333333333333333
7,2023-05-14T10:42:35Z,620,12816,226,17,17,0.041666666666666664,,205.0,-1.8823529411764706,3.0,0.0
8,2023-05-14T10:42:35Z,620,13165,233,17,18,0.043055555555555555,pVLP1Ye85Tw,349.0,0.0,7.0,1.3333333333333333
9,2023-05-14T10:42:35Z,620,13469,238,17,19,0.044444444444444446,pVLP1Ye85Tw,304.0,-0.5882352941176471,5.0,0.6666666666666666
10,2023-05-14T10:42:35Z,620,13798,241,17,20,0.04583333333333333,pVLP1Ye85Tw,329.0,-0.26143790849673204,3.0,0.0
11,2023-05-14T10:42:35Z,620,14143,242,17,21,0.04722222222222222,pVLP1Ye85Tw,345.0,-0.05228758169934641,1.0,-0.6666666666666666
12,2023-05-14T10:42:35Z,620,14545,244,17,22,0.04861111111111111,pVLP1Ye85Tw,402.0,0.6928104575163399,2.0,-0.3333333333333333
13,2023-05-14T10:42:35Z,620,14877,250,17,23,0.05,pVLP1Ye85Tw,332.0,-0.2222222222222222,6.0,1.0
14,2023-05-14T10:42:35Z,620,15188,253,17,0,0.05138888888888889,pVLP1Ye85Tw,311.0,-0.49673202614379086,3.0,0.0
15,2023-05-14T10:42:35Z,620,15505,253,17,1,0.05277777777777778,pVLP1Ye85Tw,317.0,-0.41830065359477125,0.0,-1.0
