video_id,video_title
3gQVr8Fp7W8,MLB 23 Road to the Show - Part 1 - The Beginning
L8OOhe8gIYk,MLB 23 Road to the Show - Part 2 - This Was a DISASTER
03qNhcHCfsk,MLB 23 Road to the Show - Part 3 - FIRST PACK OPENING!
cPHg6QxG5vE,MLB 23 Road to the Show - Part 4 - INCREDIBLE CLUTCH PLAY
TWIhGWP7WqA,MLB 23 Road to the Show - Part 5 - Best Cleats Money Can Buy ($50k)
KIPrfEzf7N0,MLB 23 Road to the Show - Part 6 - POWER SWINGS ONLY!
v2O3CA_ptd8,MLB 23 Road to the Show - Part 7 - STEALING THIRD BASE?!
9stu7UDiK4s,MLB 23 Road to the Show - Part 8 - The Maximum Upgrade
gk-xwKddsOQ,MLB 23 Road to the Show - Part 9 - Hitting the Gym
8GJviduSju0,MLB 23 Road to the Show - Part 10 - Most Disrespectful Bat Flip
ID39ehynfUU,MLB 23 Road to the Show - Part 11 - All Star Game
ywX1s_yxjIU,MLB 23 Road to the Show - Part 12 - CALLED UP!
pnQ6TdWwI1c,MLB 23 Road to the Show - Part 13 - BANNED
wfNLr8t3mrY,MLB 23 Road to the Show - Part 14 - Edge of a Crisis
fb2zfCnew_Y,MLB 23 Road to the Show - Part 15 - Dirk Dingers is BACK!
MNBp5JtrY9s,MLB 23 Road to the Show - Part 16 - Our Biggest Threat
oBP8wAdT1vE,MLB 23 Road to the Show - Part 17 - Coach Confirms Our Worst Nightmare
4cK6A9p29L4,MLB 23 Road to the Show - Part 18 - FIRST CAREER GRAND SLAM
