video_id,video_title
uf1r0G_w6Is,[SUB]음악을 사랑한 희극인과 개그를 사랑한 음악인의 한풀이 한마당   EP.12   조현아의 목요일 밤   송은이 조현아
QKRfh_8AjxE,[SUB]🎶싱어송라이터 둘이 대낮부터 한 잔 걸치면 생기는 일🍻(feat. 띵곡 추천  흑역사  저작권료)   EP.11   조현아의 목요일 밤   헤이즈 (Heize) 조현아
437USDSNRF4,[SUB/수지 2편] 수지와 마지막 오열파티에 초대합니다✨ 슬픔에 한 방울    웃음에 두 방울   💦  EP.10   조현아의 목요일 밤   수지 조현아
ZkTeeP_2-EU,[SUB/수지 1편] 노래하고 예쁘고 귀엽고 웃기고... 그 어려운 걸 수지가 해냅니다..💖  EP.09   조현아의 목요일 밤   수지 조현아
3_BVVfteq30,"[SUB] 이이경🎙️""미주와 현재진행형💕 해명하러 왔습니다""....🫢  EP.08   조현아의 목요일 밤   이이경 조현아"
V5QY_7bhBoE,[SUB]🚨입덕경보🚨 부승관… 보컬 스윗함 예능감 다 가진 남자..하지만 청풍 김씨 25대손 막내피디인 나는 갖지 못했지   EP.07   조현아의 목요일 밤   세븐틴 부승관
FOU0wTb_v0c,[ENGSUB] 김민수에게 피식대학의 헤어짐을 묻다   EP.06   조현아의 목요일 밤   피식대학 김민수 조현아
GuysSbpJcmk,[SUB] 🔥단독공개🔥 (여자)아이들 미연 : 트월킹❌은퇴 선언❌ “나한테 트월킹 시키지마 아무도!!”   EP.05   조현아의 목요일 밤   (여자)아이들 미연 조현아
8i7TUeZjdFA,"[SUB] 이미주 🧨충격고백🧨 ""전 남친들 생각도 안 나...""   EP.04   조현아의 목요일 밤   이미주 조현아"
gkijr8PQOEY,[SUB] 임시완이요? 제가 아는 맑은 눈 중에 제일 광인이에요    EP.03   조현아의 목요일 밤   임시완 조현아
-5erAZx7wfI,[SUB] ⛓무죄인간⛓김해준에게 꼬심...💕 당해보시겠습니까?   EP.02   조현아의 목요일 밤   김해준 조현아
GK4ZtHouJBU,"[SUB]🚨특종🚨 송민호 ""사실 조현아와 10년째 우정중""   조현아의 목요일 밤   EP01   위너 송민호"
tqrN5-aOCVs,[SUB]✨뮤직은 거들뿐... 그녀의 대환장 파티에 초대합니다🚨(feat.송민호)🚨   조현아의 목요일 밤   예고편
