,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
1,3smdq5O_6kw,리부트 찍먹 시작합니다ㅋㅋ 생각보다 꿀잼인데??? [메이플스토리/명훈],20,349091,1961,0,,2023-02-14 14:19:13+00:00,81881.19,975,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 리부트', '메이플 리부트', '리부트', '명훈 육성', '섀도어', '명훈 섀도어', '메이플 육성', '리부트 육성', '리부트 시작']",1.4784499185808821,0.7752577319587629,0.0,88924.35680065,3.925707337783615
2,fpiIKiaEfqI,리부트 푹찍먹하라는건가..? 본섭에서도 절대 안뜨는 엄청난 아이템이 떴습니다ㄷㄷ 리부트 육성기 2화! [메이플스토리/명훈],20,373306,1853,0,,2023-02-15 08:39:50+00:00,80780.58,1818,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '명훈 육성', '리부트 육성', '명훈 리부트', '메이플 뱃지', '메이플 강화', '섀도어', '메이플 섀도어', '무자본 육성', '메이플 무자본', '명훈 무자본', '메이플 육성']",1.8979316079409625,0.5525773195876289,18.343611111111112,87823.74013398333,4.250627443450789
3,UTcgmr5rHvA,리부트 첫번째 '벽'을 마주한 명훈ㅋㅋㅋㅋㅋ 리부트 육성기 3화 [메이플스토리/명훈],20,299180,1585,0,,2023-02-17 08:52:20+00:00,77888.08,851,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 리부트', '메이플 리부트', '리부트', '메이플 육성', '리부트 육성', '리부트 사냥', '리부트 길뚫', '섀도어 사냥', '메이플 섀도어']",0.6138308561133631,0.0,48.208333333333336,84931.24013398333,3.5226142880761944
4,9Tafpdb2nmA,리부트 2일차 레전드!!! 쌍드랍 반지가 만들어낸 미친 스노우볼!! 이게 진짜 『성장』..? 리부트 육성기 4화! [메이플스토리/명훈],20,259410,1299,0,,2023-02-18 09:35:12+00:00,76405.21,1280,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플스토리 리부트', '메이플 리부트', '명훈 리부트', '명예훈장 리부트', '리부트 서버']",-0.0751134670685653,-0.5896907216494846,24.714444444444446,83448.37346731666,3.1086285953985713
5,DqyBglR6t3I,리부트 찍먹 3일 만에 링크 육성 시작합니다! 유니온 9000 딱 대ㅋㅋ [메이플스토리/명훈],20,225879,1067,0,,2023-02-21 09:22:41+00:00,72097.73,878,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 육성', '메이플 육성', '메이플 리부트', '리부트', '명훈 리부트', '메이플 링크', '리부트 링크', '리부트 호영', '리부트 칼리', '메이플 사냥터']",-0.655978242039982,-1.068041237113402,71.79138888888889,79140.89013398332,2.8541377234649894
6,y7h8ZDbnv-c,떴다...? 리부트 육성기 6화 [메이플스토리/명훈],20,220590,1094,0,,2023-02-22 03:06:19+00:00,71034.1,703,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 리부트', '리부트', '메이플 리부트', '메이플 도미', '도미네이터', '메이플 육성', '리부트 육성', '메이플 카루타', '카루타']",-0.7476007345043828,-1.0123711340206185,17.727222222222224,78077.25680065,2.825278564322762
7,5pGmU9guDg8,또 레전드 등장ㅋㅋㅋㅋㅋ 사라져가는 마일큐브가 엄청난 옵션을 뽑았다... 리부트 육성기 7화! [메이플스토리/명훈],20,180831,908,0,,2023-02-24 07:04:01+00:00,67916.4,567,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '데미안', '메이플 데미안', '리부트 육성', '메이플 큐브', '레드큐브', '메이플 강화']",-1.4363545023039879,-1.3958762886597937,51.961666666666666,74959.55680065,2.4123808586663356
8,fUXM6XKk1yM,죄송합니다 리부트형님들... 생성제한이 풀렸다... [메이플스토리/명훈],20,328436,2009,0,,2023-02-25 03:00:18+00:00,66720.13,612,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '메이플 육성', '리부트 육성']",1.1206388802272806,0.8742268041237113,19.938055555555554,73763.27346731667,4.452568121797425
9,Y7ZuzpjDIEQ,리부트 다시 처음부터 시작합니다 모든것이 태초로 돌아갔다.. [메이플스토리/명훈],20,263746,1530,0,,2023-03-01 10:28:53+00:00,60511.55,568,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트 육성', '단퐁회', '최악의세제']",0.0,-0.1134020618556701,103.47638888888889,67554.69013398333,3.904184883046674
10,-DszzXlszms,리부트에서 다시 시작하는 스트리머 4인방ㅋㅋㅋ 단퐁회가 탄생했습니다!! [메이플스토리/명훈],20,237917,1546,0,,2023-03-02 05:17:26+00:00,59383.0,870,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '진캐', '춘자', '글자']",-0.4474413609118941,-0.08041237113402062,18.809166666666666,66426.14013398332,3.581677326427743
11,WykyuM0QBYE,리부트로 다시 회귀했습니다. 제로부터 시작하는 육성 시작!! 1일차부터 달려버리는 명훈ㅋㅋㅋ [메이플스토리],20,273537,1461,0,,2023-03-04 05:08:20+00:00,56512.11,635,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '단퐁회', '메이플스토리 리부트', '메이플스토리 육성', '육성', '메이플 육성', '진격캐넌', '메이플 진캐', '메이플 춘자', '춘자', '메이플 글자', '글자']",0.16961161348439177,-0.2556701030927835,47.848333333333336,63555.24013398333,4.303925206219751
12,boEvWXBvyQc,축캐였던 내가 리부트에선 평범캐라고??! 12시간동안 달려봤습니다.. [메이플스토리/명훈],20,293873,1620,0,,2023-03-05 04:56:10+00:00,55084.28,918,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '메이플스토리 리부트 육성', '육성', '단퐁회', '진격캐넌', '진캐', '글자', '춘자']",0.521896545750615,0.07216494845360824,23.79722222222222,62127.406800649995,4.730166847989628
13,ZbJvjh_qLIc,원기형님을 만나뵙고 온 날.. 리부트에서 도미를 먹어버렸습니다ㅋㅋㅋㅋㅋㅋ [메이플스토리/명훈],20,229441,1314,0,,2023-03-08 04:16:03+00:00,50804.4,669,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '리부트 육성', '진캐', '진격캐넌', '춘자', '글자', '단퐁회']",-0.5942729446003534,-0.5587628865979382,71.3313888888889,57847.52346731666,3.9663063558741998
14,ECGXb6cbanA,단퐁회 새로운 멤버 영입?! 진캐님이 영입 시도한 의외의 인물? [메이플스토리/명훈],20,329272,2002,0,,2023-03-09 10:06:08+00:00,49014.32,815,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '단퐁회', '최악의세제', '메이플 유니온', '메이플 육성']",1.1351210892838581,0.8597938144329897,29.834722222222222,56057.440133983335,5.873832255147655
