,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,1isoZVQ9DxY,RESIDENT EVIL 4 REMAKE CHAINSAW DEMO PS5 Full Walkthrough Gameplay Part 1 & ENDING (RE4 REMAKE),20,385465,16228,0,,2023-03-14 18:00:58+00:00,40308.55,1947,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",1.4299443619261993,1.181808764114783,0.0,48382.575590533335,7.96702108755494
1,PoxN8M2RDG0,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 1 - INTRO (FULL GAME),20,1477906,64575,0,,2023-03-23 11:00:27+00:00,27769.01,3815,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",9.138417790071232,11.198798301046306,208.99138888888888,35843.092257200005,41.2326589847483
2,GUUDMZ15ons,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 2 - LUIS SERRA (FULL GAME),20,555708,23398,0,,2023-03-24 00:00:05+00:00,26989.38,1968,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",2.631211654006682,2.667357298249249,12.99388888888889,35063.45892386667,15.848636074570095
3,BZxzSyjhNuU,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 3 - BITORES MENDEZ (FULL GAME),20,423949,18549,0,,2023-03-24 14:00:04+00:00,26149.4,1954,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",1.701494854271995,1.6626955350668187,13.999722222222223,34223.47559053333,12.38766643903549
4,NEnNHvds65I,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 4 - THE MERCHANT (FULL GAME),20,375245,16471,0,,2023-03-24 20:00:06+00:00,25789.36,1953,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",1.3578300798408123,1.2321558064850306,6.000555555555556,33863.4422572,11.081123919710672
5,7Iw5zLcJrTw,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 5 - MINI-GAME (FULL GAME),20,317899,13562,0,,2023-03-25 14:00:04+00:00,24709.4,1969,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",0.9531856942763699,0.6294416243654822,17.999444444444446,32783.47559053333,9.69692792706206
6,1bwft4RXa30,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 6 - DEL LAGO BOSS (FULL GAME),20,331649,14281,0,,2023-03-25 20:00:00+00:00,24349.47,2071,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",1.0502083340683532,0.7784108567284782,5.998888888888889,32423.5422572,10.22864797958199
7,_kNr8CaJkek,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 7 - EL GIGANTE BOSS (FULL GAME),20,300568,13692,0,,2023-03-26 14:00:20+00:00,23269.14,2066,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",0.8308948309865615,0.6563762560861908,18.005555555555556,31343.208923866667,9.589573318101735
8,pHvB-umf0OY,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 8 - ASHLEY GRAHAM (FULL GAME),20,287556,14284,0,,2023-03-26 20:00:21+00:00,22909.12,2083,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",0.7390796608794132,0.7790324251528022,6.000277777777778,30983.1922572,9.281032038691125
9,890Co8OBjfs,RESIDENT EVIL 4 REMAKE Walkthrough Gameplay Part 9 - ADA WONG (FULL GAME),20,261389,13120,0,,2023-03-27 14:00:04+00:00,21829.41,1802,"['Resident Evil 4', 'Resident Evil 4 Remake', 'RE4 Remake', 'RE4', 'Resident Evil 4 Remake Part 1', 'Resident Evil 4 Remake Gameplay', 'Resident Evil 4 Remake Walkthrough', 'Resident Evil 4 Remake Walkthrough Part 1', 'Resident Evil 4 Remake Full Game', 'Resident Evil 4 Remake Full Gameplay', 'RE4 Remake Gameplay Walkthrough', 'RE4 Remake Part 1', 'RE4 Remake Gameplay Part 1', 'RE4 Remake Gameplay', 'Resident Evil 4 Remake PS5 Gameplay', 'Resident Evil 4 Remake Ending', 'RE4 Gameplay', 'RE4 Remake Commentary']",0.5544402852112801,0.5378638765150731,17.995277777777776,29903.475590533333,8.741090954750057
